image_id,image_path,device_type,field_name,field_label,manual_value,quality_tags
ENG-0271,data/images/ENG-0271.jpg,混合作业牌,work_area,作业区域,D-25,small_font
ENG-0271,data/images/ENG-0271.jpg,混合作业牌,equipment_status,设备状态,停用,small_font
ENG-0271,data/images/ENG-0271.jpg,混合作业牌,date,日期,2026-06-02,small_font
ENG-0272,data/images/ENG-0272.jpg,堆场口,qc_id,桥吊编号,QC-28,blur
ENG-0272,data/images/ENG-0272.jpg,堆场口,rtg_id,龙门吊编号,RTG-17,blur
ENG-0272,data/images/ENG-0272.jpg,堆场口,yard_gate,堆场口,YARD-E7,blur
ENG-0272,data/images/ENG-0272.jpg,堆场口,work_area,作业区域,B-15,blur
ENG-0272,data/images/ENG-0272.jpg,堆场口,equipment_status,设备状态,待检,blur
ENG-0272,data/images/ENG-0272.jpg,堆场口,date,日期,2026-06-03,blur
ENG-0273,data/images/ENG-0273.jpg,桥吊,qc_id,桥吊编号,QC-31,
ENG-0273,data/images/ENG-0273.jpg,桥吊,rtg_id,龙门吊编号,RTG-01,
ENG-0273,data/images/ENG-0273.jpg,桥吊,yard_gate,堆场口,YARD-C2,
ENG-0273,data/images/ENG-0273.jpg,桥吊,work_area,作业区域,A-20,
ENG-0273,data/images/ENG-0273.jpg,桥吊,equipment_status,设备状态,正常,
ENG-0273,data/images/ENG-0273.jpg,桥吊,date,日期,2026-06-04,
ENG-0274,data/images/ENG-0274.jpg,桥吊,qc_id,桥吊编号,QC-25,tilt
ENG-0274,data/images/ENG-0274.jpg,桥吊,rtg_id,龙门吊编号,RTG-07,tilt
ENG-0274,data/images/ENG-0274.jpg,桥吊,yard_gate,堆场口,YARD-A7,tilt
ENG-0274,data/images/ENG-0274.jpg,桥吊,work_area,作业区域,A-14,tilt
ENG-0274,data/images/ENG-0274.jpg,桥吊,equipment_status,设备状态,正常,tilt
ENG-0274,data/images/ENG-0274.jpg,桥吊,date,日期,2026-06-05,tilt
ENG-0275,data/images/ENG-0275.jpg,龙门吊,qc_id,桥吊编号,QC-13,blur|complex_bg
ENG-0275,data/images/ENG-0275.jpg,龙门吊,rtg_id,龙门吊编号,RTG-03,blur|complex_bg
ENG-0275,data/images/ENG-0275.jpg,龙门吊,yard_gate,堆场口,YARD-B7,blur|complex_bg
ENG-0275,data/images/ENG-0275.jpg,龙门吊,work_area,作业区域,A-18,blur|complex_bg
ENG-0275,data/images/ENG-0275.jpg,龙门吊,equipment_status,设备状态,正常,blur|complex_bg
ENG-0275,data/images/ENG-0275.jpg,龙门吊,date,日期,2026-06-06,blur|complex_bg
ENG-0276,data/images/ENG-0276.jpg,堆场口,qc_id,桥吊编号,QC-24,small_font|occlusion
ENG-0276,data/images/ENG-0276.jpg,堆场口,rtg_id,龙门吊编号,RTG-16,small_font|occlusion
ENG-0276,data/images/ENG-0276.jpg,堆场口,yard_gate,堆场口,YARD-B7,small_font|occlusion
ENG-0276,data/images/ENG-0276.jpg,堆场口,work_area,作业区域,D-25,small_font|occlusion
ENG-0276,data/images/ENG-0276.jpg,堆场口,equipment_status,设备状态,正常,small_font|occlusion
ENG-0276,data/images/ENG-0276.jpg,堆场口,date,日期,2026-06-07,small_font|occlusion
ENG-0277,data/images/ENG-0277.jpg,桥吊,qc_id,桥吊编号,QC-17,low_light
ENG-0277,data/images/ENG-0277.jpg,桥吊,rtg_id,龙门吊编号,RTG-05,low_light
ENG-0277,data/images/ENG-0277.jpg,桥吊,yard_gate,堆场口,YARD-A2,low_light
ENG-0277,data/images/ENG-0277.jpg,桥吊,work_area,作业区域,D-11,low_light
ENG-0277,data/images/ENG-0277.jpg,桥吊,equipment_status,设备状态,停用,low_light
ENG-0277,data/images/ENG-0277.jpg,桥吊,date,日期,2026-06-08,low_light
ENG-0278,data/images/ENG-0278.jpg,桥吊,qc_id,桥吊编号,QC-32,small_font
ENG-0278,data/images/ENG-0278.jpg,桥吊,rtg_id,龙门吊编号,RTG-04,small_font
ENG-0278,data/images/ENG-0278.jpg,桥吊,yard_gate,堆场口,YARD-C8,small_font
ENG-0278,data/images/ENG-0278.jpg,桥吊,work_area,作业区域,C-26,small_font
ENG-0278,data/images/ENG-0278.jpg,桥吊,equipment_status,设备状态,维修中,small_font
ENG-0278,data/images/ENG-0278.jpg,桥吊,date,日期,2026-06-09,small_font
ENG-0279,data/images/ENG-0279.jpg,堆场口,qc_id,桥吊编号,QC-35,blur
ENG-0279,data/images/ENG-0279.jpg,堆场口,rtg_id,龙门吊编号,RTG-12,blur
ENG-0279,data/images/ENG-0279.jpg,堆场口,yard_gate,堆场口,YARD-E1,blur
ENG-0279,data/images/ENG-0279.jpg,堆场口,work_area,作业区域,D-09,blur
ENG-0279,data/images/ENG-0279.jpg,堆场口,equipment_status,设备状态,维修中,blur
ENG-0279,data/images/ENG-0279.jpg,堆场口,date,日期,2026-06-10,blur
ENG-0280,data/images/ENG-0280.jpg,堆场口,qc_id,桥吊编号,QC-05,blur|compression
ENG-0280,data/images/ENG-0280.jpg,堆场口,rtg_id,龙门吊编号,RTG-05,blur|compression
ENG-0280,data/images/ENG-0280.jpg,堆场口,yard_gate,堆场口,YARD-F5,blur|compression
ENG-0280,data/images/ENG-0280.jpg,堆场口,work_area,作业区域,D-06,blur|compression
ENG-0280,data/images/ENG-0280.jpg,堆场口,equipment_status,设备状态,维修中,blur|compression
ENG-0280,data/images/ENG-0280.jpg,堆场口,date,日期,2026-06-11,blur|compression
ENG-0281,data/images/ENG-0281.jpg,桥吊,qc_id,桥吊编号,QC-13,noise
ENG-0281,data/images/ENG-0281.jpg,桥吊,rtg_id,龙门吊编号,RTG-22,noise
ENG-0281,data/images/ENG-0281.jpg,桥吊,yard_gate,堆场口,YARD-B2,noise
ENG-0281,data/images/ENG-0281.jpg,桥吊,work_area,作业区域,D-24,noise
ENG-0281,data/images/ENG-0281.jpg,桥吊,equipment_status,设备状态,待检,noise
ENG-0281,data/images/ENG-0281.jpg,桥吊,date,日期,2026-06-12,noise
ENG-0282,data/images/ENG-0282.jpg,桥吊,qc_id,桥吊编号,QC-06,compression
ENG-0282,data/images/ENG-0282.jpg,桥吊,rtg_id,龙门吊编号,RTG-04,compression
ENG-0282,data/images/ENG-0282.jpg,桥吊,yard_gate,堆场口,YARD-F3,compression
ENG-0282,data/images/ENG-0282.jpg,桥吊,work_area,作业区域,C-14,compression
ENG-0282,data/images/ENG-0282.jpg,桥吊,equipment_status,设备状态,待检,compression
ENG-0282,data/images/ENG-0282.jpg,桥吊,date,日期,2026-06-13,compression
ENG-0283,data/images/ENG-0283.jpg,桥吊,qc_id,桥吊编号,QC-27,tilt
ENG-0283,data/images/ENG-0283.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,tilt
ENG-0283,data/images/ENG-0283.jpg,桥吊,yard_gate,堆场口,YARD-D6,tilt
ENG-0283,data/images/ENG-0283.jpg,桥吊,work_area,作业区域,C-24,tilt
ENG-0283,data/images/ENG-0283.jpg,桥吊,equipment_status,设备状态,待检,tilt
ENG-0283,data/images/ENG-0283.jpg,桥吊,date,日期,2026-06-14,tilt
ENG-0284,data/images/ENG-0284.jpg,龙门吊,qc_id,桥吊编号,QC-23,blur|low_light
ENG-0284,data/images/ENG-0284.jpg,龙门吊,rtg_id,龙门吊编号,RTG-10,blur|low_light
ENG-0284,data/images/ENG-0284.jpg,龙门吊,yard_gate,堆场口,YARD-F8,blur|low_light
ENG-0284,data/images/ENG-0284.jpg,龙门吊,work_area,作业区域,D-26,blur|low_light
ENG-0284,data/images/ENG-0284.jpg,龙门吊,equipment_status,设备状态,待检,blur|low_light
ENG-0284,data/images/ENG-0284.jpg,龙门吊,date,日期,2026-06-15,blur|low_light
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,qc_id,桥吊编号,QC-35,occlusion
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-17,occlusion
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,yard_gate,堆场口,YARD-G1,occlusion
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,work_area,作业区域,D-25,occlusion
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,equipment_status,设备状态,停用,occlusion
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,date,日期,2026-06-16,occlusion
ENG-0286,data/images/ENG-0286.jpg,堆场口,qc_id,桥吊编号,QC-01,compression|small_font
ENG-0286,data/images/ENG-0286.jpg,堆场口,rtg_id,龙门吊编号,RTG-20,compression|small_font
ENG-0286,data/images/ENG-0286.jpg,堆场口,yard_gate,堆场口,YARD-D7,compression|small_font
ENG-0286,data/images/ENG-0286.jpg,堆场口,work_area,作业区域,D-09,compression|small_font
ENG-0286,data/images/ENG-0286.jpg,堆场口,equipment_status,设备状态,正常,compression|small_font
ENG-0286,data/images/ENG-0286.jpg,堆场口,date,日期,2026-06-17,compression|small_font
ENG-0287,data/images/ENG-0287.jpg,龙门吊,qc_id,桥吊编号,QC-30,
ENG-0287,data/images/ENG-0287.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,
ENG-0287,data/images/ENG-0287.jpg,龙门吊,yard_gate,堆场口,YARD-D3,
ENG-0287,data/images/ENG-0287.jpg,龙门吊,work_area,作业区域,A-16,
ENG-0287,data/images/ENG-0287.jpg,龙门吊,equipment_status,设备状态,正常,
ENG-0287,data/images/ENG-0287.jpg,龙门吊,date,日期,2026-06-18,
ENG-0288,data/images/ENG-0288.jpg,桥吊,qc_id,桥吊编号,QC-32,compression|blur
ENG-0288,data/images/ENG-0288.jpg,桥吊,rtg_id,龙门吊编号,RTG-18,compression|blur
ENG-0288,data/images/ENG-0288.jpg,桥吊,yard_gate,堆场口,YARD-G3,compression|blur
ENG-0288,data/images/ENG-0288.jpg,桥吊,work_area,作业区域,C-20,compression|blur
ENG-0288,data/images/ENG-0288.jpg,桥吊,equipment_status,设备状态,停用,compression|blur
ENG-0288,data/images/ENG-0288.jpg,桥吊,date,日期,2026-06-19,compression|blur
ENG-0289,data/images/ENG-0289.jpg,龙门吊,qc_id,桥吊编号,QC-17,small_font
ENG-0289,data/images/ENG-0289.jpg,龙门吊,rtg_id,龙门吊编号,RTG-15,small_font
ENG-0289,data/images/ENG-0289.jpg,龙门吊,yard_gate,堆场口,YARD-E7,small_font
ENG-0289,data/images/ENG-0289.jpg,龙门吊,work_area,作业区域,B-23,small_font
ENG-0289,data/images/ENG-0289.jpg,龙门吊,equipment_status,设备状态,正常,small_font
ENG-0289,data/images/ENG-0289.jpg,龙门吊,date,日期,2026-06-20,small_font
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,qc_id,桥吊编号,QC-21,
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-20,
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,yard_gate,堆场口,YARD-E5,
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,work_area,作业区域,B-13,
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,equipment_status,设备状态,维修中,
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,date,日期,2026-06-21,
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,qc_id,桥吊编号,QC-11,compression
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-06,compression
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,yard_gate,堆场口,YARD-D2,compression
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,work_area,作业区域,D-12,compression
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,equipment_status,设备状态,待检,compression
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,date,日期,2026-06-22,compression
ENG-0292,data/images/ENG-0292.jpg,桥吊,qc_id,桥吊编号,QC-10,small_font|occlusion
ENG-0292,data/images/ENG-0292.jpg,桥吊,rtg_id,龙门吊编号,RTG-28,small_font|occlusion
ENG-0292,data/images/ENG-0292.jpg,桥吊,yard_gate,堆场口,YARD-G7,small_font|occlusion
ENG-0292,data/images/ENG-0292.jpg,桥吊,work_area,作业区域,A-04,small_font|occlusion
ENG-0292,data/images/ENG-0292.jpg,桥吊,equipment_status,设备状态,停用,small_font|occlusion
ENG-0292,data/images/ENG-0292.jpg,桥吊,date,日期,2026-06-23,small_font|occlusion
ENG-0293,data/images/ENG-0293.jpg,桥吊,qc_id,桥吊编号,QC-19,occlusion|small_font
ENG-0293,data/images/ENG-0293.jpg,桥吊,rtg_id,龙门吊编号,RTG-10,occlusion|small_font
ENG-0293,data/images/ENG-0293.jpg,桥吊,yard_gate,堆场口,YARD-H5,occlusion|small_font
ENG-0293,data/images/ENG-0293.jpg,桥吊,work_area,作业区域,D-27,occlusion|small_font
ENG-0293,data/images/ENG-0293.jpg,桥吊,equipment_status,设备状态,维修中,occlusion|small_font
ENG-0293,data/images/ENG-0293.jpg,桥吊,date,日期,2026-06-24,occlusion|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,qc_id,桥吊编号,QC-32,noise|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,noise|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,yard_gate,堆场口,YARD-G3,noise|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,work_area,作业区域,A-15,noise|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,equipment_status,设备状态,维修中,noise|small_font
ENG-0294,data/images/ENG-0294.jpg,桥吊,date,日期,2026-06-25,noise|small_font
ENG-0295,data/images/ENG-0295.jpg,桥吊,qc_id,桥吊编号,QC-16,noise|blur
ENG-0295,data/images/ENG-0295.jpg,桥吊,rtg_id,龙门吊编号,RTG-16,noise|blur
ENG-0295,data/images/ENG-0295.jpg,桥吊,yard_gate,堆场口,YARD-D5,noise|blur
ENG-0295,data/images/ENG-0295.jpg,桥吊,work_area,作业区域,C-14,noise|blur
ENG-0295,data/images/ENG-0295.jpg,桥吊,equipment_status,设备状态,维修中,noise|blur
ENG-0295,data/images/ENG-0295.jpg,桥吊,date,日期,2026-06-26,noise|blur
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,qc_id,桥吊编号,QC-25,complex_bg
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-16,complex_bg
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,yard_gate,堆场口,YARD-C8,complex_bg
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,work_area,作业区域,C-29,complex_bg
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,equipment_status,设备状态,停用,complex_bg
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,date,日期,2026-06-27,complex_bg
ENG-0297,data/images/ENG-0297.jpg,龙门吊,qc_id,桥吊编号,QC-17,low_light
ENG-0297,data/images/ENG-0297.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,low_light
ENG-0297,data/images/ENG-0297.jpg,龙门吊,yard_gate,堆场口,YARD-F8,low_light
ENG-0297,data/images/ENG-0297.jpg,龙门吊,work_area,作业区域,B-19,low_light
ENG-0297,data/images/ENG-0297.jpg,龙门吊,equipment_status,设备状态,正常,low_light
ENG-0297,data/images/ENG-0297.jpg,龙门吊,date,日期,2026-06-28,low_light
ENG-0298,data/images/ENG-0298.jpg,桥吊,qc_id,桥吊编号,QC-13,tilt|small_font
ENG-0298,data/images/ENG-0298.jpg,桥吊,rtg_id,龙门吊编号,RTG-19,tilt|small_font
ENG-0298,data/images/ENG-0298.jpg,桥吊,yard_gate,堆场口,YARD-G9,tilt|small_font
ENG-0298,data/images/ENG-0298.jpg,桥吊,work_area,作业区域,D-16,tilt|small_font
ENG-0298,data/images/ENG-0298.jpg,桥吊,equipment_status,设备状态,停用,tilt|small_font
ENG-0298,data/images/ENG-0298.jpg,桥吊,date,日期,2026-06-29,tilt|small_font
ENG-0299,data/images/ENG-0299.jpg,桥吊,qc_id,桥吊编号,QC-31,tilt
ENG-0299,data/images/ENG-0299.jpg,桥吊,rtg_id,龙门吊编号,RTG-18,tilt
ENG-0299,data/images/ENG-0299.jpg,桥吊,yard_gate,堆场口,YARD-G7,tilt
ENG-0299,data/images/ENG-0299.jpg,桥吊,work_area,作业区域,A-22,tilt
ENG-0299,data/images/ENG-0299.jpg,桥吊,equipment_status,设备状态,维修中,tilt
ENG-0299,data/images/ENG-0299.jpg,桥吊,date,日期,2026-06-30,tilt
ENG-0300,data/images/ENG-0300.jpg,龙门吊,qc_id,桥吊编号,QC-23,
ENG-0300,data/images/ENG-0300.jpg,龙门吊,rtg_id,龙门吊编号,RTG-08,
ENG-0300,data/images/ENG-0300.jpg,龙门吊,yard_gate,堆场口,YARD-H1,
ENG-0300,data/images/ENG-0300.jpg,龙门吊,work_area,作业区域,D-09,
ENG-0300,data/images/ENG-0300.jpg,龙门吊,equipment_status,设备状态,待检,
ENG-0300,data/images/ENG-0300.jpg,龙门吊,date,日期,2026-06-01,
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,qc_id,桥吊编号,QC-10,noise
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-26,noise
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,yard_gate,堆场口,YARD-H8,noise
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,work_area,作业区域,A-03,noise
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,equipment_status,设备状态,正常,noise
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,date,日期,2026-06-02,noise
ENG-0302,data/images/ENG-0302.jpg,桥吊,qc_id,桥吊编号,QC-17,
ENG-0302,data/images/ENG-0302.jpg,桥吊,rtg_id,龙门吊编号,RTG-24,
ENG-0302,data/images/ENG-0302.jpg,桥吊,yard_gate,堆场口,YARD-G9,
ENG-0302,data/images/ENG-0302.jpg,桥吊,work_area,作业区域,C-01,
ENG-0302,data/images/ENG-0302.jpg,桥吊,equipment_status,设备状态,正常,
ENG-0302,data/images/ENG-0302.jpg,桥吊,date,日期,2026-06-03,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,qc_id,桥吊编号,QC-20,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-26,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,yard_gate,堆场口,YARD-G5,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,work_area,作业区域,D-18,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,equipment_status,设备状态,停用,
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,date,日期,2026-06-04,
ENG-0304,data/images/ENG-0304.jpg,龙门吊,qc_id,桥吊编号,QC-26,tilt
ENG-0304,data/images/ENG-0304.jpg,龙门吊,rtg_id,龙门吊编号,RTG-16,tilt
ENG-0304,data/images/ENG-0304.jpg,龙门吊,yard_gate,堆场口,YARD-A2,tilt
ENG-0304,data/images/ENG-0304.jpg,龙门吊,work_area,作业区域,A-19,tilt
ENG-0304,data/images/ENG-0304.jpg,龙门吊,equipment_status,设备状态,正常,tilt
ENG-0304,data/images/ENG-0304.jpg,龙门吊,date,日期,2026-06-05,tilt
ENG-0305,data/images/ENG-0305.jpg,桥吊,qc_id,桥吊编号,QC-10,compression|blur
ENG-0305,data/images/ENG-0305.jpg,桥吊,rtg_id,龙门吊编号,RTG-03,compression|blur
ENG-0305,data/images/ENG-0305.jpg,桥吊,yard_gate,堆场口,YARD-B8,compression|blur
ENG-0305,data/images/ENG-0305.jpg,桥吊,work_area,作业区域,D-19,compression|blur
ENG-0305,data/images/ENG-0305.jpg,桥吊,equipment_status,设备状态,维修中,compression|blur
ENG-0305,data/images/ENG-0305.jpg,桥吊,date,日期,2026-06-06,compression|blur
ENG-0306,data/images/ENG-0306.jpg,桥吊,qc_id,桥吊编号,QC-01,blur|small_font|tilt
ENG-0306,data/images/ENG-0306.jpg,桥吊,rtg_id,龙门吊编号,RTG-15,blur|small_font|tilt
ENG-0306,data/images/ENG-0306.jpg,桥吊,yard_gate,堆场口,YARD-A3,blur|small_font|tilt
ENG-0306,data/images/ENG-0306.jpg,桥吊,work_area,作业区域,C-01,blur|small_font|tilt
ENG-0306,data/images/ENG-0306.jpg,桥吊,equipment_status,设备状态,停用,blur|small_font|tilt
ENG-0306,data/images/ENG-0306.jpg,桥吊,date,日期,2026-06-07,blur|small_font|tilt
ENG-0307,data/images/ENG-0307.jpg,堆场口,qc_id,桥吊编号,QC-22,occlusion
ENG-0307,data/images/ENG-0307.jpg,堆场口,rtg_id,龙门吊编号,RTG-05,occlusion
ENG-0307,data/images/ENG-0307.jpg,堆场口,yard_gate,堆场口,YARD-A2,occlusion
ENG-0307,data/images/ENG-0307.jpg,堆场口,work_area,作业区域,B-05,occlusion
ENG-0307,data/images/ENG-0307.jpg,堆场口,equipment_status,设备状态,待检,occlusion
ENG-0307,data/images/ENG-0307.jpg,堆场口,date,日期,2026-06-08,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,qc_id,桥吊编号,QC-20,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,rtg_id,龙门吊编号,RTG-05,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,yard_gate,堆场口,YARD-B8,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,work_area,作业区域,D-30,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,equipment_status,设备状态,待检,occlusion
ENG-0308,data/images/ENG-0308.jpg,桥吊,date,日期,2026-06-09,occlusion
ENG-0309,data/images/ENG-0309.jpg,龙门吊,qc_id,桥吊编号,QC-27,complex_bg|low_light|compression
ENG-0309,data/images/ENG-0309.jpg,龙门吊,rtg_id,龙门吊编号,RTG-22,complex_bg|low_light|compression
ENG-0309,data/images/ENG-0309.jpg,龙门吊,yard_gate,堆场口,YARD-H8,complex_bg|low_light|compression
ENG-0309,data/images/ENG-0309.jpg,龙门吊,work_area,作业区域,D-27,complex_bg|low_light|compression
ENG-0309,data/images/ENG-0309.jpg,龙门吊,equipment_status,设备状态,维修中,complex_bg|low_light|compression
ENG-0309,data/images/ENG-0309.jpg,龙门吊,date,日期,2026-06-10,complex_bg|low_light|compression
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,qc_id,桥吊编号,QC-22,compression|small_font
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-23,compression|small_font
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,yard_gate,堆场口,YARD-H7,compression|small_font
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,work_area,作业区域,C-09,compression|small_font
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,equipment_status,设备状态,停用,compression|small_font
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,date,日期,2026-06-11,compression|small_font
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,qc_id,桥吊编号,QC-11,noise
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-08,noise
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,yard_gate,堆场口,YARD-G9,noise
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,work_area,作业区域,C-24,noise
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,equipment_status,设备状态,正常,noise
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,date,日期,2026-06-12,noise
ENG-0312,data/images/ENG-0312.jpg,堆场口,qc_id,桥吊编号,QC-29,low_light|blur
ENG-0312,data/images/ENG-0312.jpg,堆场口,rtg_id,龙门吊编号,RTG-03,low_light|blur
ENG-0312,data/images/ENG-0312.jpg,堆场口,yard_gate,堆场口,YARD-B3,low_light|blur
ENG-0312,data/images/ENG-0312.jpg,堆场口,work_area,作业区域,C-02,low_light|blur
ENG-0312,data/images/ENG-0312.jpg,堆场口,equipment_status,设备状态,停用,low_light|blur
ENG-0312,data/images/ENG-0312.jpg,堆场口,date,日期,2026-06-13,low_light|blur
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,qc_id,桥吊编号,QC-22,
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-24,
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,yard_gate,堆场口,YARD-C7,
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,work_area,作业区域,A-29,
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,equipment_status,设备状态,正常,
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,date,日期,2026-06-14,
ENG-0314,data/images/ENG-0314.jpg,桥吊,qc_id,桥吊编号,QC-24,low_light
ENG-0314,data/images/ENG-0314.jpg,桥吊,rtg_id,龙门吊编号,RTG-11,low_light
ENG-0314,data/images/ENG-0314.jpg,桥吊,yard_gate,堆场口,YARD-A2,low_light
ENG-0314,data/images/ENG-0314.jpg,桥吊,work_area,作业区域,C-11,low_light
ENG-0314,data/images/ENG-0314.jpg,桥吊,equipment_status,设备状态,维修中,low_light
ENG-0314,data/images/ENG-0314.jpg,桥吊,date,日期,2026-06-15,low_light
ENG-0315,data/images/ENG-0315.jpg,龙门吊,qc_id,桥吊编号,QC-26,compression|occlusion
ENG-0315,data/images/ENG-0315.jpg,龙门吊,rtg_id,龙门吊编号,RTG-01,compression|occlusion
ENG-0315,data/images/ENG-0315.jpg,龙门吊,yard_gate,堆场口,YARD-A2,compression|occlusion
ENG-0315,data/images/ENG-0315.jpg,龙门吊,work_area,作业区域,C-26,compression|occlusion
ENG-0315,data/images/ENG-0315.jpg,龙门吊,equipment_status,设备状态,维修中,compression|occlusion
ENG-0315,data/images/ENG-0315.jpg,龙门吊,date,日期,2026-06-16,compression|occlusion
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,qc_id,桥吊编号,QC-26,occlusion|tilt
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-10,occlusion|tilt
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,yard_gate,堆场口,YARD-B6,occlusion|tilt
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,work_area,作业区域,D-11,occlusion|tilt
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,equipment_status,设备状态,维修中,occlusion|tilt
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,date,日期,2026-06-17,occlusion|tilt
ENG-0317,data/images/ENG-0317.jpg,龙门吊,qc_id,桥吊编号,QC-09,low_light
ENG-0317,data/images/ENG-0317.jpg,龙门吊,rtg_id,龙门吊编号,RTG-26,low_light
ENG-0317,data/images/ENG-0317.jpg,龙门吊,yard_gate,堆场口,YARD-A3,low_light
ENG-0317,data/images/ENG-0317.jpg,龙门吊,work_area,作业区域,D-21,low_light
ENG-0317,data/images/ENG-0317.jpg,龙门吊,equipment_status,设备状态,停用,low_light
ENG-0317,data/images/ENG-0317.jpg,龙门吊,date,日期,2026-06-18,low_light
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,qc_id,桥吊编号,QC-15,compression|blur
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-12,compression|blur
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,yard_gate,堆场口,YARD-G8,compression|blur
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,work_area,作业区域,B-03,compression|blur
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,equipment_status,设备状态,正常,compression|blur
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,date,日期,2026-06-19,compression|blur
ENG-0319,data/images/ENG-0319.jpg,龙门吊,qc_id,桥吊编号,QC-30,noise|compression
ENG-0319,data/images/ENG-0319.jpg,龙门吊,rtg_id,龙门吊编号,RTG-24,noise|compression
ENG-0319,data/images/ENG-0319.jpg,龙门吊,yard_gate,堆场口,YARD-B4,noise|compression
